日期,AQI指数,PM2.5	,PM10,So2,No2,Co,O3
"
                                        2021-07-17",34.0,13.0,32.0,5.0,20.0,0.47,65.0
"
                                        2021-07-18",35.0,15.0,33.0,5.0,18.0,0.43,77.0
"
                                        2021-07-19",35.0,16.0,33.0,5.0,19.0,0.45,75.0
"
                                        2021-07-20",32.0,12.0,32.0,5.0,17.0,0.4,49.0
"
                                        2021-07-21",28.0,10.0,28.0,5.0,13.0,0.39,50.0
"
                                        2021-07-22",29.0,10.0,29.0,4.0,14.0,0.42,51.0
"
                                        2021-07-23",21.0,7.0,21.0,4.0,12.0,0.4,37.0
"
                                        2021-07-24",13.0,5.0,12.0,4.0,11.0,0.44,31.0
"
                                        2021-07-25",14.0,3.0,7.0,4.0,6.0,0.47,43.0
"
                                        2021-07-26",14.0,2.0,4.0,4.0,7.0,0.53,44.0
"
                                        2021-07-27",15.0,7.0,11.0,4.0,11.0,0.57,44.0
"
                                        2021-07-28",22.0,13.0,19.0,4.0,13.0,0.59,64.0
"
                                        2021-07-29",28.0,14.0,24.0,4.0,15.0,0.59,69.0
"
                                        2021-07-30",49.0,23.0,40.0,5.0,20.0,0.6,99.0
"
                                        2021-07-31",27.0,12.0,22.0,4.0,19.0,0.58,65.0
"
                                        2021-08-01",37.0,21.0,37.0,4.0,24.0,0.63,72.0
"
                                        2021-08-02",33.0,15.0,29.0,4.0,17.0,0.5,63.0
"
                                        2021-08-03",21.0,8.0,19.0,4.0,15.0,0.42,45.0
"
                                        2021-08-04",21.0,8.0,20.0,4.0,12.0,0.4,45.0
"
                                        2021-08-05",25.0,10.0,24.0,5.0,13.0,0.4,52.0
"
                                        2021-08-06",28.0,11.0,28.0,5.0,15.0,0.43,47.0
"
                                        2021-08-07",31.0,14.0,28.0,5.0,15.0,0.4,65.0
"
                                        2021-08-08",41.0,20.0,35.0,5.0,19.0,0.55,90.0
"
                                        2021-08-09",79.0,38.0,69.0,5.0,31.0,0.72,127.0
"
                                        2021-08-10",39.0,25.0,38.0,4.0,23.0,0.59,81.0
"
                                        2021-08-11",36.0,24.0,36.0,4.0,27.0,0.64,53.0
"
                                        2021-08-12",21.0,8.0,16.0,4.0,18.0,0.55,63.0
"
                                        2021-08-13",19.0,10.0,16.0,4.0,26.0,0.59,42.0
"
                                        2021-08-14",26.0,8.0,12.0,4.0,20.0,0.53,73.0
"
                                        2021-08-15",33.0,20.0,33.0,5.0,23.0,0.61,56.0
"
                                        2021-08-16",24.0,13.0,21.0,5.0,25.0,0.7,49.0
"
                                        2021-08-17",28.0,12.0,20.0,5.0,18.0,0.68,82.0
"
                                        2021-08-18",43.0,19.0,35.0,5.0,24.0,0.58,89.0
"
                                        2021-08-19",67.0,33.0,59.0,5.0,32.0,0.68,104.0
"
                                        2021-08-20",47.0,27.0,48.0,5.0,30.0,0.65,66.0
"
                                        2021-08-21",32.0,17.0,30.0,5.0,20.0,0.58,62.0
"
                                        2021-08-22",47.0,24.0,40.0,5.0,21.0,0.62,85.0
"
                                        2021-08-23",35.0,19.0,35.0,5.0,19.0,0.53,69.0
